11 lacos para encontrar - Nome da Cidade: Alta Floresta D'Oeste, ID da Cidade: 15, ID do UF: 11, UF: RO, Populacao: 22516
13 lacos para encontrar - Nome da Cidade: Medicilândia, ID da Cidade: 4455, ID do UF: 15, UF: PA, Populacao: 32347
11 lacos para encontrar - Nome da Cidade: Melgaço, ID da Cidade: 4505, ID do UF: 15, UF: PA, Populacao: 28121
13 lacos para encontrar - Nome da Cidade: Mocajuba, ID da Cidade: 4604, ID do UF: 15, UF: PA, Populacao: 31917
10 lacos para encontrar - Nome da Cidade: Moju, ID da Cidade: 4703, ID do UF: 15, UF: PA, Populacao: 84251
11 lacos para encontrar - Nome da Cidade: Mojuí dos Campos, ID da Cidade: 4752, ID do UF: 15, UF: PA, Populacao: 16282
13 lacos para encontrar - Nome da Cidade: Monte Alegre, ID da Cidade: 4802, ID do UF: 15, UF: PA, Populacao: 58289
12 lacos para encontrar - Nome da Cidade: Muaná, ID da Cidade: 4901, ID do UF: 15, UF: PA, Populacao: 41454
12 lacos para encontrar - Nome da Cidade: Nova Esperança do Piriá, ID da Cidade: 4950, ID do UF: 15, UF: PA, Populacao: 21519
11 lacos para encontrar - Nome da Cidade: Nova Ipixuna, ID da Cidade: 4976, ID do UF: 15, UF: PA, Populacao: 17027
12 lacos para encontrar - Nome da Cidade: Nova Timboteua, ID da Cidade: 5007, ID do UF: 15, UF: PA, Populacao: 15646
11 lacos para encontrar - Nome da Cidade: Novo Progresso, ID da Cidade: 5031, ID do UF: 15, UF: PA, Populacao: 25769
8 lacos para encontrar - Nome da Cidade: Novo Repartimento, ID da Cidade: 5064, ID do UF: 15, UF: PA, Populacao: 78488
10 lacos para encontrar - Nome da Cidade: Óbidos, ID da Cidade: 5106, ID do UF: 15, UF: PA, Populacao: 52473
13 lacos para encontrar - Nome da Cidade: Oeiras do Pará, ID da Cidade: 5205, ID do UF: 15, UF: PA, Populacao: 33182
11 lacos para encontrar - Nome da Cidade: Oriximiná, ID da Cidade: 5304, ID do UF: 15, UF: PA, Populacao: 74921
13 lacos para encontrar - Nome da Cidade: Ourém, ID da Cidade: 5403, ID do UF: 15, UF: PA, Populacao: 18079
9 lacos para encontrar - Nome da Cidade: Ourilândia do Norte, ID da Cidade: 5437, ID do UF: 15, UF: PA, Populacao: 33831
8 lacos para encontrar - Nome da Cidade: Pacajá, ID da Cidade: 5486, ID do UF: 15, UF: PA, Populacao: 4911
12 lacos para encontrar - Nome da Cidade: Palestina do Pará, ID da Cidade: 5494, ID do UF: 15, UF: PA, Populacao: 7575
12 lacos para encontrar - Nome da Cidade: Paragominas, ID da Cidade: 5502, ID do UF: 15, UF: PA, Populacao: 115838
13 lacos para encontrar - Nome da Cidade: Parauapebas, ID da Cidade: 5536, ID do UF: 15, UF: PA, Populacao: 218787
12 lacos para encontrar - Nome da Cidade: Pau D'Arco, ID da Cidade: 5551, ID do UF: 15, UF: PA, Populacao: 5339
13 lacos para encontrar - Nome da Cidade: Peixe-Boi, ID da Cidade: 5601, ID do UF: 15, UF: PA, Populacao: 8084
13 lacos para encontrar - Nome da Cidade: Piçarra, ID da Cidade: 5635, ID do UF: 15, UF: PA, Populacao: 12976
10 lacos para encontrar - Nome da Cidade: Placas, ID da Cidade: 5650, ID do UF: 15, UF: PA, Populacao: 32325
12 lacos para encontrar - Nome da Cidade: Ponta de Pedras, ID da Cidade: 5700, ID do UF: 15, UF: PA, Populacao: 32007
12 lacos para encontrar - Nome da Cidade: Portel, ID da Cidade: 5809, ID do UF: 15, UF: PA, Populacao: 63831
9 lacos para encontrar - Nome da Cidade: Porto de Moz, ID da Cidade: 5908, ID do UF: 15, UF: PA, Populacao: 42456
13 lacos para encontrar - Nome da Cidade: Prainha, ID da Cidade: 6005, ID do UF: 15, UF: PA, Populacao: 29827
11 lacos para encontrar - Nome da Cidade: Primavera, ID da Cidade: 6104, ID do UF: 15, UF: PA, Populacao: 10889
13 lacos para encontrar - Nome da Cidade: Quatipuru, ID da Cidade: 6112, ID do UF: 15, UF: PA, Populacao: 13794
12 lacos para encontrar - Nome da Cidade: Redenção, ID da Cidade: 6138, ID do UF: 15, UF: PA, Populacao: 86326
11 lacos para encontrar - Nome da Cidade: Rio Maria, ID da Cidade: 6161, ID do UF: 15, UF: PA, Populacao: 18208
10 lacos para encontrar - Nome da Cidade: Rondon do Pará, ID da Cidade: 6187, ID do UF: 15, UF: PA, Populacao: 53242
13 lacos para encontrar - Nome da Cidade: Rurópolis, ID da Cidade: 6195, ID do UF: 15, UF: PA, Populacao: 52473
12 lacos para encontrar - Nome da Cidade: Salinópolis, ID da Cidade: 6203, ID do UF: 15, UF: PA, Populacao: 41164
8 lacos para encontrar - Nome da Cidade: Salvaterra, ID da Cidade: 6302, ID do UF: 15, UF: PA, Populacao: 24392
11 lacos para encontrar - Nome da Cidade: Santa Bárbara do Pará, ID da Cidade: 6351, ID do UF: 15, UF: PA, Populacao: 21811
11 lacos para encontrar - Nome da Cidade: Santa Cruz do Arari, ID da Cidade: 6401, ID do UF: 15, UF: PA, Populacao: 10496
12 lacos para encontrar - Nome da Cidade: Santa Izabel do Pará, ID da Cidade: 6500, ID do UF: 15, UF: PA, Populacao: 72856
11 lacos para encontrar - Nome da Cidade: Santa Luzia do Pará, ID da Cidade: 6559, ID do UF: 15, UF: PA, Populacao: 19839
13 lacos para encontrar - Nome da Cidade: Santa Maria das Barreiras, ID da Cidade: 6583, ID do UF: 15, UF: PA, Populacao: 22244
10 lacos para encontrar - Nome da Cidade: Santa Maria do Pará, ID da Cidade: 6609, ID do UF: 15, UF: PA, Populacao: 25127
11 lacos para encontrar - Nome da Cidade: Santana do Araguaia, ID da Cidade: 6708, ID do UF: 15, UF: PA, Populacao: 75995
13 lacos para encontrar - Nome da Cidade: Santarém, ID da Cidade: 6807, ID do UF: 15, UF: PA, Populacao: 308339
13 lacos para encontrar - Nome da Cidade: Santarém Novo, ID da Cidade: 6906, ID do UF: 15, UF: PA, Populacao: 6796
13 lacos para encontrar - Nome da Cidade: Santo Antônio do Tauá, ID da Cidade: 7003, ID do UF: 15, UF: PA, Populacao: 32346
3 lacos para encontrar - Nome da Cidade: São Caetano de Odivelas, ID da Cidade: 7102, ID do UF: 15, UF: PA, Populacao: 18207
13 lacos para encontrar - Nome da Cidade: São Domingos do Araguaia, ID da Cidade: 7151, ID do UF: 15, UF: PA, Populacao: 25945
12 lacos para encontrar - Nome da Cidade: São Domingos do Capim, ID da Cidade: 7201, ID do UF: 15, UF: PA, Populacao: 32285
12 lacos para encontrar - Nome da Cidade: São Félix do Xingu, ID da Cidade: 7300, ID do UF: 15, UF: PA, Populacao: 135732
11 lacos para encontrar - Nome da Cidade: São Francisco do Pará, ID da Cidade: 7409, ID do UF: 15, UF: PA, Populacao: 15978
12 lacos para encontrar - Nome da Cidade: São Geraldo do Araguaia, ID da Cidade: 7458, ID do UF: 15, UF: PA, Populacao: 24566
11 lacos para encontrar - Nome da Cidade: São João da Ponta, ID da Cidade: 7466, ID do UF: 15, UF: PA, Populacao: 6294
12 lacos para encontrar - Nome da Cidade: São João de Pirabas, ID da Cidade: 7474, ID do UF: 15, UF: PA, Populacao: 2344
12 lacos para encontrar - Nome da Cidade: São João do Araguaia, ID da Cidade: 7508, ID do UF: 15, UF: PA, Populacao: 14105
11 lacos para encontrar - Nome da Cidade: São Miguel do Guamá, ID da Cidade: 7607, ID do UF: 15, UF: PA, Populacao: 60268
9 lacos para encontrar - Nome da Cidade: São Sebastião da Boa Vista, ID da Cidade: 7706, ID do UF: 15, UF: PA, Populacao: 27302
5 lacos para encontrar - Nome da Cidade: Sapucaia, ID da Cidade: 7755, ID do UF: 15, UF: PA, Populacao: 6088
13 lacos para encontrar - Nome da Cidade: Senador José Porfírio, ID da Cidade: 7805, ID do UF: 15, UF: PA, Populacao: 11305
12 lacos para encontrar - Nome da Cidade: Soure, ID da Cidade: 7904, ID do UF: 15, UF: PA, Populacao: 25752
11 lacos para encontrar - Nome da Cidade: Tailândia, ID da Cidade: 7953, ID do UF: 15, UF: PA, Populacao: 111554
10 lacos para encontrar - Nome da Cidade: Terra Alta, ID da Cidade: 7961, ID do UF: 15, UF: PA, Populacao: 11971
13 lacos para encontrar - Nome da Cidade: Terra Santa, ID da Cidade: 7979, ID do UF: 15, UF: PA, Populacao: 19063
12 lacos para encontrar - Nome da Cidade: Tomé-Açu, ID da Cidade: 8001, ID do UF: 15, UF: PA, Populacao: 64604
12 lacos para encontrar - Nome da Cidade: Tracuateua, ID da Cidade: 8035, ID do UF: 15, UF: PA, Populacao: 31549
13 lacos para encontrar - Nome da Cidade: Trairão, ID da Cidade: 8050, ID do UF: 15, UF: PA, Populacao: 19344
13 lacos para encontrar - Nome da Cidade: Tucumã, ID da Cidade: 8084, ID do UF: 15, UF: PA, Populacao: 40661
6 lacos para encontrar - Nome da Cidade: Tucuruí, ID da Cidade: 8100, ID do UF: 15, UF: PA, Populacao: 116605
12 lacos para encontrar - Nome da Cidade: Ulianópolis, ID da Cidade: 8126, ID do UF: 15, UF: PA, Populacao: 62286
11 lacos para encontrar - Nome da Cidade: Uruará, ID da Cidade: 8159, ID do UF: 15, UF: PA, Populacao: 45395
11 lacos para encontrar - Nome da Cidade: Vigia, ID da Cidade: 8209, ID do UF: 15, UF: PA, Populacao: 5465
11 lacos para encontrar - Nome da Cidade: Viseu, ID da Cidade: 8308, ID do UF: 15, UF: PA, Populacao: 62093
13 lacos para encontrar - Nome da Cidade: Vitória do Xingu, ID da Cidade: 8357, ID do UF: 15, UF: PA, Populacao: 15421
9 lacos para encontrar - Nome da Cidade: Xinguara, ID da Cidade: 8407, ID do UF: 15, UF: PA, Populacao: 45416
10 lacos para encontrar - Nome da Cidade: Serra do Navio, ID da Cidade: 55, ID do UF: 16, UF: AP, Populacao: 5577
11 lacos para encontrar - Nome da Cidade: Amapá, ID da Cidade: 105, ID do UF: 16, UF: AP, Populacao: 9265
12 lacos para encontrar - Nome da Cidade: Pedra Branca do Amapari, ID da Cidade: 154, ID do UF: 16, UF: AP, Populacao: 17625
11 lacos para encontrar - Nome da Cidade: Calçoene, ID da Cidade: 204, ID do UF: 16, UF: AP, Populacao: 11493
13 lacos para encontrar - Nome da Cidade: Cutias, ID da Cidade: 212, ID do UF: 16, UF: AP, Populacao: 6217
12 lacos para encontrar - Nome da Cidade: Ferreira Gomes, ID da Cidade: 238, ID do UF: 16, UF: AP, Populacao: 8151
12 lacos para encontrar - Nome da Cidade: Itaubal, ID da Cidade: 253, ID do UF: 16, UF: AP, Populacao: 573
13 lacos para encontrar - Nome da Cidade: Laranjal do Jari, ID da Cidade: 279, ID do UF: 16, UF: AP, Populacao: 52302
11 lacos para encontrar - Nome da Cidade: Macapá, ID da Cidade: 303, ID do UF: 16, UF: AP, Populacao: 522357
9 lacos para encontrar - Nome da Cidade: Mazagão, ID da Cidade: 402, ID do UF: 16, UF: AP, Populacao: 22468
11 lacos para encontrar - Nome da Cidade: Oiapoque, ID da Cidade: 501, ID do UF: 16, UF: AP, Populacao: 28534
7 lacos para encontrar - Nome da Cidade: Porto Grande, ID da Cidade: 535, ID do UF: 16, UF: AP, Populacao: 22927
11 lacos para encontrar - Nome da Cidade: Pracuúba, ID da Cidade: 550, ID do UF: 16, UF: AP, Populacao: 537
9 lacos para encontrar - Nome da Cidade: Santana, ID da Cidade: 600, ID do UF: 16, UF: AP, Populacao: 124808
11 lacos para encontrar - Nome da Cidade: Tartarugalzinho, ID da Cidade: 709, ID do UF: 16, UF: AP, Populacao: 18217
11 lacos para encontrar - Nome da Cidade: Vitória do Jari, ID da Cidade: 808, ID do UF: 16, UF: AP, Populacao: 16572
10 lacos para encontrar - Nome da Cidade: Abreulândia, ID da Cidade: 251, ID do UF: 17, UF: TO, Populacao: 2609
11 lacos para encontrar - Nome da Cidade: Aguiarnópolis, ID da Cidade: 301, ID do UF: 17, UF: TO, Populacao: 7049
13 lacos para encontrar - Nome da Cidade: Aliança do Tocantins, ID da Cidade: 350, ID do UF: 17, UF: TO, Populacao: 5303
10 lacos para encontrar - Nome da Cidade: Almas, ID da Cidade: 400, ID do UF: 17, UF: TO, Populacao: 6905
11 lacos para encontrar - Nome da Cidade: Alvorada, ID da Cidade: 707, ID do UF: 17, UF: TO, Populacao: 8381
10 lacos para encontrar - Nome da Cidade: Ananás, ID da Cidade: 1002, ID do UF: 17, UF: TO, Populacao: 9435
8 lacos para encontrar - Nome da Cidade: Angico, ID da Cidade: 1051, ID do UF: 17, UF: TO, Populacao: 3475
11 lacos para encontrar - Nome da Cidade: Aparecida do Rio Negro, ID da Cidade: 1101, ID do UF: 17, UF: TO, Populacao: 4901
11 lacos para encontrar - Nome da Cidade: Aragominas, ID da Cidade: 1309, ID do UF: 17, UF: TO, Populacao: 5705
10 lacos para encontrar - Nome da Cidade: Araguacema, ID da Cidade: 1903, ID do UF: 17, UF: TO, Populacao: 7223
9 lacos para encontrar - Nome da Cidade: Araguaçu, ID da Cidade: 2000, ID do UF: 17, UF: TO, Populacao: 8418
11 lacos para encontrar - Nome da Cidade: Araguaína, ID da Cidade: 2109, ID do UF: 17, UF: TO, Populacao: 186245
13 lacos para encontrar - Nome da Cidade: Araguanã, ID da Cidade: 2158, ID do UF: 17, UF: TO, Populacao: 5856
10 lacos para encontrar - Nome da Cidade: Araguatins, ID da Cidade: 2208, ID do UF: 17, UF: TO, Populacao: 36573
9 lacos para encontrar - Nome da Cidade: Arapoema, ID da Cidade: 2307, ID do UF: 17, UF: TO, Populacao: 659
11 lacos para encontrar - Nome da Cidade: Arraias, ID da Cidade: 2406, ID do UF: 17, UF: TO, Populacao: 10502
9 lacos para encontrar - Nome da Cidade: Augustinópolis, ID da Cidade: 2554, ID do UF: 17, UF: TO, Populacao: 1887
11 lacos para encontrar - Nome da Cidade: Aurora do Tocantins, ID da Cidade: 2703, ID do UF: 17, UF: TO, Populacao: 3809
7 lacos para encontrar - Nome da Cidade: Axixá do Tocantins, ID da Cidade: 2901, ID do UF: 17, UF: TO, Populacao: 9817
9 lacos para encontrar - Nome da Cidade: Babaçulândia, ID da Cidade: 3008, ID do UF: 17, UF: TO, Populacao: 10668
6 lacos para encontrar - Nome da Cidade: Bandeirantes do Tocantins, ID da Cidade: 3057, ID do UF: 17, UF: TO, Populacao: 3631
12 lacos para encontrar - Nome da Cidade: Barra do Ouro, ID da Cidade: 3073, ID do UF: 17, UF: TO, Populacao: 4673
11 lacos para encontrar - Nome da Cidade: Barrolândia, ID da Cidade: 3107, ID do UF: 17, UF: TO, Populacao: 5669
10 lacos para encontrar - Nome da Cidade: Bernardo Sayão, ID da Cidade: 3206, ID do UF: 17, UF: TO, Populacao: 4439
10 lacos para encontrar - Nome da Cidade: Bom Jesus do Tocantins, ID da Cidade: 3305, ID do UF: 17, UF: TO, Populacao: 512
11 lacos para encontrar - Nome da Cidade: Brasilândia do Tocantins, ID da Cidade: 3602, ID do UF: 17, UF: TO, Populacao: 2221
11 lacos para encontrar - Nome da Cidade: Brejinho de Nazaré, ID da Cidade: 3701, ID do UF: 17, UF: TO, Populacao: 554
10 lacos para encontrar - Nome da Cidade: Buriti do Tocantins, ID da Cidade: 3800, ID do UF: 17, UF: TO, Populacao: 11644
13 lacos para encontrar - Nome da Cidade: Cachoeirinha, ID da Cidade: 3826, ID do UF: 17, UF: TO, Populacao: 2293
10 lacos para encontrar - Nome da Cidade: Campos Lindos, ID da Cidade: 3842, ID do UF: 17, UF: TO, Populacao: 10505
12 lacos para encontrar - Nome da Cidade: Cariri do Tocantins, ID da Cidade: 3867, ID do UF: 17, UF: TO, Populacao: 4499
13 lacos para encontrar - Nome da Cidade: Carmolândia, ID da Cidade: 3883, ID do UF: 17, UF: TO, Populacao: 2627
8 lacos para encontrar - Nome da Cidade: Carrasco Bonito, ID da Cidade: 3891, ID do UF: 17, UF: TO, Populacao: 4165
5 lacos para encontrar - Nome da Cidade: Caseara, ID da Cidade: 3909, ID do UF: 17, UF: TO, Populacao: 5514
11 lacos para encontrar - Nome da Cidade: Centenário, ID da Cidade: 4105, ID do UF: 17, UF: TO, Populacao: 2966
11 lacos para encontrar - Nome da Cidade: Chapada de Areia, ID da Cidade: 4600, ID do UF: 17, UF: TO, Populacao: 1415
11 lacos para encontrar - Nome da Cidade: Chapada da Natividade, ID da Cidade: 5102, ID do UF: 17, UF: TO, Populacao: 333
10 lacos para encontrar - Nome da Cidade: Colinas do Tocantins, ID da Cidade: 5508, ID do UF: 17, UF: TO, Populacao: 36271
12 lacos para encontrar - Nome da Cidade: Combinado, ID da Cidade: 5557, ID do UF: 17, UF: TO, Populacao: 487
11 lacos para encontrar - Nome da Cidade: Conceição do Tocantins, ID da Cidade: 5607, ID do UF: 17, UF: TO, Populacao: 407
11 lacos para encontrar - Nome da Cidade: Couto Magalhães, ID da Cidade: 6001, ID do UF: 17, UF: TO, Populacao: 569
6 lacos para encontrar - Nome da Cidade: Cristalândia, ID da Cidade: 6100, ID do UF: 17, UF: TO, Populacao: 7268
12 lacos para encontrar - Nome da Cidade: Crixás do Tocantins, ID da Cidade: 6258, ID do UF: 17, UF: TO, Populacao: 1749
11 lacos para encontrar - Nome da Cidade: Darcinópolis, ID da Cidade: 6506, ID do UF: 17, UF: TO, Populacao: 625
11 lacos para encontrar - Nome da Cidade: Dianópolis, ID da Cidade: 7009, ID do UF: 17, UF: TO, Populacao: 22704
9 lacos para encontrar - Nome da Cidade: Divinópolis do Tocantins, ID da Cidade: 7108, ID do UF: 17, UF: TO, Populacao: 6986
11 lacos para encontrar - Nome da Cidade: Dois Irmãos do Tocantins, ID da Cidade: 7207, ID do UF: 17, UF: TO, Populacao: 7173
10 lacos para encontrar - Nome da Cidade: Dueré, ID da Cidade: 7306, ID do UF: 17, UF: TO, Populacao: 4686
10 lacos para encontrar - Nome da Cidade: Esperantina, ID da Cidade: 7405, ID do UF: 17, UF: TO, Populacao: 1128
9 lacos para encontrar - Nome da Cidade: Fátima, ID da Cidade: 7553, ID do UF: 17, UF: TO, Populacao: 3824
10 lacos para encontrar - Nome da Cidade: Figueirópolis, ID da Cidade: 7652, ID do UF: 17, UF: TO, Populacao: 5222
11 lacos para encontrar - Nome da Cidade: Filadélfia, ID da Cidade: 7702, ID do UF: 17, UF: TO, Populacao: 8892
10 lacos para encontrar - Nome da Cidade: Formoso do Araguaia, ID da Cidade: 8205, ID do UF: 17, UF: TO, Populacao: 18358
13 lacos para encontrar - Nome da Cidade: Tabocão, ID da Cidade: 8254, ID do UF: 17, UF: TO, Populacao: 2615
10 lacos para encontrar - Nome da Cidade: Goianorte, ID da Cidade: 8304, ID do UF: 17, UF: TO, Populacao: 5136
9 lacos para encontrar - Nome da Cidade: Goiatins, ID da Cidade: 9005, ID do UF: 17, UF: TO, Populacao: 13169
8 lacos para encontrar - Nome da Cidade: Guaraí, ID da Cidade: 9302, ID do UF: 17, UF: TO, Populacao: 26403
11 lacos para encontrar - Nome da Cidade: Gurupi, ID da Cidade: 9500, ID do UF: 17, UF: TO, Populacao: 88428
11 lacos para encontrar - Nome da Cidade: Ipueiras, ID da Cidade: 9807, ID do UF: 17, UF: TO, Populacao: 2088
11 lacos para encontrar - Nome da Cidade: Itacajá, ID da Cidade: 10508, ID do UF: 17, UF: TO, Populacao: 7471
10 lacos para encontrar - Nome da Cidade: Itaguatins, ID da Cidade: 10706, ID do UF: 17, UF: TO, Populacao: 5801
11 lacos para encontrar - Nome da Cidade: Itapiratins, ID da Cidade: 10904, ID do UF: 17, UF: TO, Populacao: 3814
11 lacos para encontrar - Nome da Cidade: Itaporã do Tocantins, ID da Cidade: 11100, ID do UF: 17, UF: TO, Populacao: 2412
10 lacos para encontrar - Nome da Cidade: Jaú do Tocantins, ID da Cidade: 11506, ID do UF: 17, UF: TO, Populacao: 3906
11 lacos para encontrar - Nome da Cidade: Juarina, ID da Cidade: 11803, ID do UF: 17, UF: TO, Populacao: 2174
11 lacos para encontrar - Nome da Cidade: Lagoa da Confusão, ID da Cidade: 11902, ID do UF: 17, UF: TO, Populacao: 13989
12 lacos para encontrar - Nome da Cidade: Lagoa do Tocantins, ID da Cidade: 11951, ID do UF: 17, UF: TO, Populacao: 447
10 lacos para encontrar - Nome da Cidade: Lajeado, ID da Cidade: 12009, ID do UF: 17, UF: TO, Populacao: 3199
10 lacos para encontrar - Nome da Cidade: Lavandeira, ID da Cidade: 12157, ID do UF: 17, UF: TO, Populacao: 1984
12 lacos para encontrar - Nome da Cidade: Lizarda, ID da Cidade: 12405, ID do UF: 17, UF: TO, Populacao: 3727
11 lacos para encontrar - Nome da Cidade: Luzinópolis, ID da Cidade: 12454, ID do UF: 17, UF: TO, Populacao: 32
11 lacos para encontrar - Nome da Cidade: Marianópolis do Tocantins, ID da Cidade: 12504, ID do UF: 17, UF: TO, Populacao: 5332
12 lacos para encontrar - Nome da Cidade: Mateiros, ID da Cidade: 12702, ID do UF: 17, UF: TO, Populacao: 2773
10 lacos para encontrar - Nome da Cidade: Maurilândia do Tocantins, ID da Cidade: 12801, ID do UF: 17, UF: TO, Populacao: 347
10 lacos para encontrar - Nome da Cidade: Miracema do Tocantins, ID da Cidade: 13205, ID do UF: 17, UF: TO, Populacao: 17628
12 lacos para encontrar - Nome da Cidade: Miranorte, ID da Cidade: 13304, ID do UF: 17, UF: TO, Populacao: 13551
12 lacos para encontrar - Nome da Cidade: Monte do Carmo, ID da Cidade: 13601, ID do UF: 17, UF: TO, Populacao: 8182
7 lacos para encontrar - Nome da Cidade: Monte Santo do Tocantins, ID da Cidade: 13700, ID do UF: 17, UF: TO, Populacao: 2311
10 lacos para encontrar - Nome da Cidade: Palmeiras do Tocantins, ID da Cidade: 13809, ID do UF: 17, UF: TO, Populacao: 683
